cast_id,cast_name,gender,order0,order1,order2,order3,order4,order_score,movie_count,movie_id
884,Steve Buscemi,2,3,3,7,6,9,69,43,62211_19585_95_2114_585_13700_1635_76492_9986_109418_1701_159824_38365_9297_587_347969_11456_2022_10061_10468_12279_11934_9488_124459_9032_83770_22479_22327_9686_115_400_172391_14434_2266_13994_680_8068_28089_1548_27023_44562_27845_500
4724,Kevin Bacon,2,6,1,8,5,1,69,26,49538_49524_9383_568_261023_50646_8987_819_820_881_322_11499_1551_14177_9729_1788_617_11835_11601_10944_9362_17908_20794_13776_8469_45132
4756,Matthew Broderick,2,8,4,2,2,1,67,19,5559_9890_59108_8587_332_10199_9969_9894_9899_26486_271718_9665_26672_526_21765_44754_860_9451_14295
3291,Hugh Grant,2,7,6,2,0,2,67,20,83542_203801_2642_24438_72197_9801_508_509_11172_10154_11306_315664_245_634_10569_9310_4584_1245_712_26371
4764,John C. Reilly,2,5,3,5,6,2,66,32,82690_118340_2133_2567_3131_9718_12133_76493_2119_9009_8741_109443_10390_8987_24418_334_10410_6575_1574_12244_590_72113_5971_4995_1587_9526_52067_9962_39053_71859_47088_79940
11661,Kate Hudson,1,6,7,2,1,0,66,18,140300_10197_8676_786_1819_9919_4599_9913_49022_9093_10521_17813_13596_18041_37414_15256_231576_41730
23532,Jason Bateman,2,8,2,3,3,3,66,28,8960_7446_4349_19899_9384_16995_9767_49520_302699_11812_227159_39513_51540_109431_9472_22947_9870_109513_239678_41210_23082_7516_328425_209403_12569_7326_15582_251471
16828,Chris Evans,2,8,2,4,3,0,66,18,99861_24428_271110_100402_76338_1771_1979_22538_9759_1272_110415_1273_34813_1266_63492_11397_68812_7515
707,Dan Aykroyd,2,5,5,6,0,3,66,28,676_43074_77953_257344_41515_1824_59981_8916_8839_13673_9099_11519_239566_87_525_2779_17795_226486_10642_4032_12120_9434_17130_15301_25520_13191_1621_403
1243,Woody Allen,2,11,1,2,0,1,66,15,8916_2779_81836_2639_9716_10569_10739_30890_9689_9686_703_512_11561_11624_11302
30614,Ryan Gosling,2,9,3,3,0,0,66,16,82682_50646_11892_10637_11036_318846_10316_46503_64690_97367_6615_77987_4012_46705_7859_21801
38673,Channing Tatum,2,6,7,0,2,3,65,28,76757_14869_117251_72559_74_11322_44564_273248_137106_187017_228326_7214_64688_109414_72570_109421_17186_9655_22971_8988_70435_270487_8328_74536_264999_9762_77930_138697
8167,Paul Walker,2,9,4,0,2,0,65,18,168259_9799_51497_9562_584_3683_11968_9036_22907_254473_17707_40688_10866_7304_14709_11478_10314_10425
9137,Renée Zellweger,1,5,7,4,0,0,65,19,15512_5559_921_2289_10555_4942_2123_9390_9801_1574_53113_13967_28355_634_10480_12690_10994_14536_9571
4690,Christopher Walken,2,4,4,5,6,2,65,35,278927_9890_10159_9339_364_2976_8916_10628_9509_8046_640_9923_11467_10935_209451_11622_707_319888_9895_18357_10710_10956_11778_400_86838_319_21612_13994_11336_91076_680_703_14293_549_11980
1160,Michelle Pfeiffer,1,2,8,6,2,0,64,19,62213_2655_364_2976_10395_2270_9837_9302_14411_12220_30943_10436_62838_111_859_22215_10950_526_10994
879,Billy Bob Thornton,2,5,7,3,1,0,64,25,95_417859_10733_13027_3172_9440_11775_205587_9624_508_9702_12596_10317_11969_41283_9842_10147_17436_10223_5172_78149_244316_2895_12498_1365
109,Elijah Wood,2,10,1,3,0,1,64,23,49051_65759_120_122_121_9836_8656_274854_165_12279_187_20763_12244_36355_38_68924_9276_10741_2266_12245_34723_84184_103620
56731,Jessica Alba,1,6,6,2,2,0,64,20,1979_39451_189_12177_32856_11968_187_68179_4964_56288_10030_106747_10028_6552_37414_23631_9030_13483_13173_257087
118,Geoffrey Rush,2,5,5,5,1,1,63,26,285_58_1865_44912_205584_22_41216_12_612_211672_9824_11775_4517_46528_1934_4518_152742_11377_203833_2575_45269_10876_1360_9034_38415_7863
11006,James Marsden,2,5,5,3,4,0,62,28,1452_36668_127585_36658_4523_39691_36657_2976_50359_136400_109443_239573_132363_11036_6557_9398_316002_239571_22825_64639_13523_9424_18041_244316_13197_84174_84329_95755
2299,Josh Hartnett,2,8,4,1,1,1,62,17,79698_676_24113_855_11375_9676_187_4513_11208_186_31166_2752_9276_13539_13074_11065_1443
16851,Josh Brolin,2,5,1,8,4,1,62,24,99861_41154_118340_4982_9383_33909_189_253412_82682_285923_11968_20533_44264_273481_10523_6977_6973_270487_10139_171274_130150_38031_2074_13551
2047,Danny Glover,2,1,8,4,5,3,62,29,14161_944_1125_9837_8916_10067_7485_39437_9907_11975_10871_943_169_18886_9428_11509_8338_33644_12819_4953_873_1951_9281_291870_10734_241771_66025_356841_176
13242,Paul Giamatti,2,4,3,6,6,0,62,37,102382_77950_254128_869_921_45243_9928_309809_9697_80585_857_37165_9620_16558_1850_9631_8874_9906_140823_9600_32274_46829_277216_38543_10316_76203_2639_36811_9675_1491_18074_11870_10743_126319_2771_174311_16155
51329,Bradley Cooper,2,8,3,2,1,2,62,21,118340_45243_274479_190859_32856_10201_6877_168672_10184_222936_18785_28355_109513_82693_295964_23706_97367_10186_10185_83686_333371
37917,Kristen Stewart,1,7,4,3,1,0,62,19,58595_50620_8247_24021_6795_889_18239_4547_8966_8944_83770_5915_20483_22556_13067_31007_16614_27586_284293
17141,Greg Kinnear,2,4,7,1,4,2,61,24,22972_9928_10590_9824_9489_1792_2898_10416_8780_11058_10480_70868_12658_35690_10642_12797_14914_3179_236751_9515_87818_773_14112_51995
36422,Luke Wilson,2,6,4,4,1,1,61,30,9471_10204_4327_9955_347969_5176_11001_321741_4474_17813_9428_10327_8699_4233_11635_8835_9043_12257_18276_14033_11545_15017_12183_24356_17908_13685_8141_7512_153795_244772
4587,Halle Berry,1,5,4,5,2,1,61,19,36668_127585_36669_36658_83542_314_9928_9705_36657_2320_888_11066_4970_9452_62838_3877_158011_87818_1365
955,Penélope Cruz,1,4,6,2,5,1,61,19,1865_19585_7364_37786_10197_1903_1722_329833_21355_4970_1969_4133_109091_81836_5038_13501_219_14629_24356
12898,Tim Allen,2,9,4,0,0,0,61,14,10193_863_920_9021_11199_10067_13673_926_2185_12312_14113_862_11395_12400
17178,Patrick Wilson,2,6,5,3,1,0,61,20,209112_13183_70981_10733_9833_259693_38357_138843_13279_41210_1440_57157_7510_91586_300706_309503_20065_44594_49018_2652
24045,Joseph Gordon-Levitt,2,8,1,3,3,1,60,19,49026_14869_27205_9016_72976_189_12412_9623_228967_49526_285783_59967_8988_4951_40807_19913_44835_138697_15708
5472,Colin Firth,2,2,10,1,3,1,60,21,17979_9703_11631_9801_508_409_1934_634_11283_10735_9729_204922_49517_127560_45269_9026_16899_3635_10748_45791_34653
5081,Emily Blunt,1,2,8,6,0,0,60,17,137113_7978_290595_38745_6538_38050_224141_64328_350_18320_59967_273481_72207_44147_13090_9709_84355
388,Jim Broadbent,2,2,4,5,8,3,60,38,767_217_258489_411_10204_83542_3131_51052_9928_2309_116149_824_9801_14175_18320_9311_9449_634_319888_11632_11382_46435_11411_4638_68_71688_36819_167073_11109_29339_31174_44009_45791_41009_21641_8545_11889_11386
5723,John Leguizamo,2,2,3,9,5,1,60,30,57800_8355_9884_77951_950_7450_1573_425_8645_13389_2320_9566_824_18501_325789_12412_6639_9607_54054_10336_50348_31867_14034_8978_59859_168530_10279_11683_454_12079
1920,Winona Ryder,1,3,7,3,3,1,59,22,13475_44564_8078_2022_6114_10641_62214_10436_9398_10383_3558_204082_162_3509_17436_4011_9587_44214_492_9466_68812_13173
17288,Michael Fassbender,2,4,6,4,1,1,59,17,127585_246655_49538_70981_16869_1271_20533_109091_70435_76203_48231_321697_23759_76025_223485_24469_13510
72129,Jennifer Lawrence,1,8,1,4,1,1,59,15,127585_246655_49538_131634_101299_131631_70160_274479_168672_82693_50780_82505_39013_63287_60420
3293,Rachel Weisz,1,3,7,4,1,2,59,18,68728_49040_2486_1734_7980_853_26428_12123_69668_1381_245_1985_10710_21755_10743_1989_17044_8390
44735,Jesse Eisenberg,2,9,0,4,0,2,59,17,209112_172385_291805_46195_75656_6947_37799_5353_10012_62206_19908_81836_17187_36691_16614_10707_43653
350,Laura Linney,1,6,4,2,2,2,58,20,308531_51052_37165_10329_66_11615_508_2637_322_162903_9895_8643_11184_4657_25520_8272_42819_11404_10707_14295
3967,Kate Beckinsale,1,6,4,4,0,0,58,16,676_2567_9339_52520_834_12437_22787_9778_254024_77866_17707_277_26171_11971_25719_14054
41091,Kristen Wiig,1,2,6,6,2,2,58,29,10191_43074_82702_286217_8355_116745_93456_20352_35056_13260_109443_329833_39513_6575_55721_9870_223702_4964_18147_152601_12797_46503_22798_37931_10071_16614_12569_250124_244772
10127,Jon Voight,2,2,5,7,2,3,58,24,676_1858_8489_2059_1995_7446_9798_954_12193_14462_9360_11975_9918_13150_9398_8326_31117_13948_10364_146227_14709_14877_104896_3116
6949,John Malkovich,2,2,7,3,2,7,58,27,38356_2310_270946_2486_146216_1701_39514_3580_10047_329833_9095_20533_7453_9486_4944_9313_39486_7305_82654_10955_859_7548_2757_7501_492_10220_10873
21007,Jonah Hill,2,3,6,4,2,2,57,29,2698_10191_18360_82702_38055_68718_106646_9339_20829_137106_80035_187017_60308_64688_32823_6575_109414_9870_223702_4964_6957_57431_270487_1599_14220_23082_8363_39053_9900
1922,Catherine Zeta-Jones,1,2,7,5,2,0,57,19,163_146216_11618_1656_594_80585_1844_9342_11775_14411_1900_11467_9826_98357_77875_1574_109421_3638_243
1733,Nick Nolte,2,3,5,6,2,0,57,23,1927_86834_8204_7446_39691_7518_38317_82682_347969_8741_1598_119283_10333_6016_59440_205_9686_87729_2266_12479_13689_32235_39851
29222,Zac Efron,2,10,1,1,0,0,57,14,2976_37950_16996_325133_62838_77877_12404_195589_291870_11887_225565_13649_10947_301351
8784,Daniel Craig,2,8,2,2,1,1,57,20,206647_10764_2268_37724_17578_36557_1995_65754_4147_4858_612_69668_21311_9667_13092_4518_9389_9672_41508_4836
2296,Clive Owen,2,6,5,1,2,0,57,15,12096_9693_49021_2501_16558_9839_4517_388_4959_187_2288_190955_8999_5279_44945
8447,Jeff Daniels,2,5,5,2,2,2,57,22,262504_286217_16995_9849_16072_9573_100042_11802_6488_1637_59967_590_10655_19255_321697_8467_30890_17880_9672_25350_3291_10707
1772,Anna Faris,1,4,6,4,0,1,57,22,22794_258509_55301_41515_109451_23398_76493_187017_4256_4248_4257_4474_12620_63492_50725_16991_342521_142_87818_153_10894_7553
7517,Kate Bosworth,1,3,6,5,1,1,57,20,1452_547_46528_8065_336004_10637_9266_64639_13476_6478_204082_87818_4997_284293_343795_1809_60422_351043_84178_91070
15033,Justin Long,2,0,8,4,4,5,57,34,38055_1571_258509_55301_77951_20829_23398_16866_6477_9767_11451_926_10184_22949_6575_38073_9472_16871_11351_60309_10358_12819_14220_22327_17130_8922_87818_290825_36419_246403_7512_7553_271185_84200
5168,Gabriel Byrne,2,3,8,2,1,1,56,19,9946_9798_18937_9313_9311_10307_8978_293646_45881_11632_9645_9587_4657_9613_71805_15013_14576_41009_629
5344,Meg Ryan,1,8,4,0,0,0,56,14,9489_11983_795_9444_11232_10684_10537_10385_8842_639_13972_744_10944_13067
529,Guy Pearce,2,5,5,2,2,1,56,16,68721_70981_10202_2135_1997_11362_2118_46261_20766_81796_16608_45269_12162_10212_12271_77
6161,Jennifer Connelly,1,4,4,4,3,2,56,19,1927_86834_1372_10200_453_44564_137321_9009_2309_10184_12244_311_2666_11093_1440_251321_12509_51995_641
15735,Helen Mirren,1,7,1,4,2,1,56,21,62211_41216_146216_9837_39514_16995_2309_4599_7453_5955_39845_228194_48289_44638_5279_36811_1165_14778_61337_304357_62728
5530,James McAvoy,2,6,6,0,1,0,56,15,127585_411_246655_49538_51052_8909_145220_228066_11823_4347_60309_36811_2977_68727_1523
3416,Demi Moore,1,4,6,3,1,0,55,18,9471_10545_8984_4421_9879_10533_9623_881_354110_251_2639_5971_10741_3179_80271_41479_60422_50839
18976,Ashton Kutcher,2,6,4,3,0,0,55,18,7484_37821_196867_32856_11007_13503_2155_11638_62838_41630_8976_12090_2830_10741_8859_1954_10472_9029
5309,Judi Dench,1,5,4,0,6,2,55,30,206647_10764_1865_37724_36669_36643_2789_714_13700_36557_10197_710_88794_6440_4348_1259_1934_392_10773_24432_10549_9026_10368_205220_74534_268238_75900_10705_11889_11257
3636,Paul Newman,2,8,2,2,0,1,55,14,4147_920_11934_10207_24226_11873_642_9277_10970_26268_261_5780_24748_990
11664,Zooey Deschanel,1,1,5,7,3,2,54,20,9408_8645_786_10201_6877_38319_7453_2185_10719_4512_24071_1265_15992_10985_16358_9962_19913_59968_14256_13132
6807,Sam Rockwell,2,6,3,2,2,2,54,22,10138_19585_4327_497_926_7453_4512_11499_4912_57431_26171_86838_9466_9260_22820_147773_17431_36351_13973_549_14054_16155
55636,Donald Sutherland,2,3,4,5,3,2,54,31,131634_2114_101299_131631_70160_2289_8676_5551_16577_9654_8984_12117_6950_38153_27582_1645_820_11398_51540_4348_22256_152742_354110_2355_9988_10008_16619_11583_8469_283384_11598
1038,Jodie Foster,1,6,4,2,1,0,54,15,68724_686_1439_9315_2841_388_4547_10488_72113_50780_274_16857_22805_11308_103
4135,Robert Redford,2,8,3,0,1,0,54,15,100402_1535_9986_547_9302_2100_9930_4515_606_1947_5902_294272_152747_642_9277
15758,Queen Latifah,1,4,4,3,3,3,54,28,57800_8355_950_2976_10153_44564_32856_187017_9481_4256_17379_8649_1574_1262_63574_14177_12085_10678_18357_21301_339984_46889_38093_12837_9400_37964_16096_9029
9827,Rose Byrne,1,0,8,6,1,2,54,22,246655_49538_652_1894_196867_116741_13811_32823_1887_1272_325133_55721_11208_239678_195589_31932_1562_97367_91586_13551_22051_49018
3141,Marisa Tomei,1,1,4,9,2,2,54,26,271110_3981_11199_50646_50348_8849_271718_10685_318846_88042_14317_10316_12658_333348_10377_9027_63020_13191_39053_12163_51995_14662_5_121676_1999_15239
46593,Emile Hirsch,2,7,3,2,0,0,53,14,7459_82525_193756_71469_26320_10591_9787_10139_5915_17187_16857_73567_25350_26899
11863,Sarah Michelle Gellar,1,6,4,1,2,0,53,15,9637_5393_11551_1273_11024_4233_1975_3597_4723_796_10314_1970_25968_16172_27451
33260,Freddie Prinze Jr.,2,8,2,1,1,0,53,14,9637_5393_20542_10350_11024_3600_3597_26602_10571_24940_10314_10472_13072_219716
12073,Mike Myers,2,10,0,0,1,0,52,13,10192_810_10588_809_16869_818_12177_808_817_15198_8872_816_3682
15852,Ashley Judd,1,4,8,0,0,0,52,19,262500_262504_157350_117263_11560_10398_1645_62837_227735_9583_9437_12658_22796_10564_18681_15237_1360_7547_47889
504,Tim Robbins,2,6,3,2,1,2,52,18,44912_74_2067_6795_11934_13600_322_10658_9989_8699_11676_278_1073_243_744_1123_16005_2577
49,Maria Bello,1,0,8,3,5,1,52,21,1735_109418_38365_1852_2112_146233_6282_299687_59965_59_8978_13250_228203_18074_22556_14012_9388_14112_345911_10744_234212
15111,Jean-Claude Van Damme,2,9,1,0,1,1,52,16,49444_140300_76163_9593_10366_11667_37498_8831_10861_9594_10413_256687_326284_146631_11690_308529
3234,Joan Cusack,1,0,5,6,6,2,52,23,10193_50321_863_51052_10715_4806_9982_4599_10806_32274_57089_10024_5126_13374_1073_1584_243_10564_9434_84892_8359_13191_8998
18324,Steve Zahn,2,3,4,3,4,4,52,28,105864_7364_10996_10137_9489_9982_10708_347969_8963_1389_11091_68179_1969_10866_10878_82650_14220_60307_33217_17127_12403_9952_13537_152532_13090_9591_24066_16155
5049,John Hurt,2,2,3,6,4,4,52,32,217_671_184315_686_11253_37958_1427_1487_1722_752_10935_9913_110415_14175_11780_10383_49953_957_957_49517_16608_1951_10156_62728_15394_12245_62215_348_52010_1955_47452_874
10959,Shia LaBeouf,2,8,2,1,0,1,52,16,8373_38356_217_1858_9471_2048_9408_13027_228150_33909_8271_10152_15487_8326_10741_21413
1327,Ian McKellen,2,3,5,5,0,1,51,20,122917_57158_2268_36668_127585_49051_11619_591_36658_76170_120_122_121_9593_36657_2270_8850_24432_31174_3033
5916,Rosario Dawson,1,0,4,7,6,2,51,23,1966_608_11692_32657_44048_10159_13027_38317_189_11321_285923_187_1833_9469_19366_68727_19052_284296_10472_13537_2295_1429_9344
516,Annette Bening,1,2,8,3,0,0,51,14,75_9882_9087_10416_28902_2055_18701_13972_14_7510_256924_31174_37080_39781
3136,Salma Hayek,1,2,8,1,1,4,51,25,8487_417859_109418_38365_10589_72197_145220_1900_82525_4688_87826_12279_24418_1969_18550_223702_1428_755_9276_3682_1360_1832_8068_5_133575
4783,Sam Neill,2,2,4,7,2,0,51,17,41216_331_2277_107846_329_547_8413_2687_11823_72570_1669_271331_9092_227707_19901_713_25312
27972,Josh Hutcherson,2,2,9,1,0,2,51,15,131634_101299_131631_116711_70160_72545_6795_88751_9981_24418_1265_255343_68684_39781_2771
54693,Emma Stone,1,2,8,0,4,0,50,17,1930_102382_49519_82682_50646_38579_228967_222936_50544_50014_12620_19908_194662_8363_10186_87818_37735
74568,Chris Hemsworth,2,5,4,1,2,2,50,16,99861_24428_54138_58595_76338_10195_43074_13475_290595_205775_201088_96721_296099_22970_12403_27004
62064,Chris Pine,2,6,4,1,0,1,50,16,54138_188927_81188_13475_44048_25769_300673_59962_137094_224141_11130_227159_10025_7516_13996_84184
8691,Zoe Saldana,1,1,8,3,0,3,49,20,19995_54138_188927_118340_13475_22_594_228326_7461_62835_11638_22907_190955_34813_164457_13497_10560_17130_10050_83686
2295,Mickey Rourke,2,5,2,3,2,3,49,23,10138_27578_37958_189_9509_9923_5955_10935_187_11975_10461_9978_11519_1428_2453_10068_17436_24356_312113_12163_13776_12079_9464
3051,Toni Collette,1,2,5,4,3,1,49,21,170687_479_1537_745_26486_58151_13092_245_590_26672_226486_15673_287903_1808_773_209263_23570_147773_9782_13551_55561
1336,Jet Li,2,8,2,0,0,1,49,14,1735_944_76163_138103_27578_1729_10796_10027_79_14392_2085_2140_10623_10431
11662,Jason Lee,2,5,0,6,2,2,49,25,9806_258509_9798_55301_9297_1903_23398_6171_786_6477_2185_10833_23742_9541_24071_12770_2294_9582_1832_2293_2295_25428_17113_426469_2255
80602,Tyler Perry,2,9,0,1,0,1,49,13,13475_308531_210577_94348_175555_35688_103370_26367_15670_17202_62008_16781_16186
9780,Angela Bassett,1,2,6,2,3,3,49,20,44912_686_117263_11371_59962_267860_10384_1883_16232_951_33644_334074_175541_15765_12158_13751_24356_57119_650_57022
6162,Paul Bettany,2,2,5,2,6,1,49,24,99861_24428_271110_68721_1726_10138_8619_591_37710_157353_453_38321_2309_210860_9754_9476_11823_18320_22894_276907_12837_17044_24985_50839
1810,Heath Ledger,2,6,4,1,0,0,49,12,155_2024_4442_9476_9093_9616_8054_9787_3902_142_4951_1365
2882,Diane Lane,1,5,4,2,0,1,48,16,209112_49521_150540_2133_8247_2251_2148_39486_11648_8090_2176_20857_10934_28029_227_17908
11477,Ray Liotta,2,2,4,3,5,3,48,26,5559_189_11199_2312_34314_145220_37950_26486_10833_8470_50647_4133_2832_769_10208_16991_22327_7516_18777_2142_97367_64689_74536_68812_11022_245916
3490,Adrien Brody,2,4,4,3,0,3,48,17,254_6947_300168_8741_34851_10315_423_120467_59436_37707_9667_10279_21755_14299_250066_30141_34941
9278,Jennifer Garner,1,4,5,2,1,0,48,16,676_4349_9947_640_32856_71864_10096_218778_200505_2639_23082_339984_8859_256924_7326_152532
12041,Julia Stiles,1,3,6,1,2,2,48,19,2503_324668_4477_2502_11820_2501_11137_82693_9582_9816_4951_18530_11065_373314_18191_10472_31064_283686_242083
9281,Elizabeth Banks,1,0,6,6,1,4,48,27,559_558_131634_557_101299_131631_4464_70160_137106_11260_640_49527_76494_43539_254470_15373_6957_10523_10358_114150_9035_264999_87818_12779_8390_59968_51384
2232,Michael Keaton,2,4,3,4,1,2,48,19,10193_97020_27581_364_211672_920_136797_11451_1389_9304_268_314365_194662_4011_25704_112430_184_11804_11971
1283,Helena Bonham Carter,1,2,5,2,5,2,48,23,767_57201_12155_534_241259_675_118_62213_869_150689_587_82695_550_157841_533_3933_45269_8293_24985_20794_11257_26371_15624
3905,William H. Macy,2,3,3,1,6,6,48,33,7364_331_4464_9772_9824_11199_9422_10199_38579_10731_9759_50348_334_31908_2054_25132_24432_586_4995_10741_264644_126319_860_9260_13938_18191_9388_16633_244403_10744_24066_113947_323967
2387,Patrick Stewart,2,6,1,3,1,3,48,23,36668_127585_2080_36658_76170_57800_8834_36657_200_59981_214756_9982_9837_201_72105_199_841_193_1273_12589_11954_313922_340816
8170,Eva Mendes,1,1,5,5,3,2,48,22,51497_1250_27581_584_8285_8488_1792_2116_2034_10877_1428_2001_4964_11699_9429_13972_12212_97367_13950_14057_12183_103328
18288,Terrence Howard,2,2,3,5,3,5,48,29,1726_10198_10592_72431_146233_1677_10060_5353_5852_144336_9600_2054_132363_8292_102362_5123_83770_146304_13816_75033_239563_87818_1640_16162_13483_10696_19848_10476_51820
17832,Carla Gugino,1,1,5,4,4,2,47,23,209112_49521_13183_1593_254128_4982_23629_8688_13389_58224_13836_10796_12279_187_9488_10054_62838_41283_22102_13788_30141_48620_99826
2053,Bill Paxton,2,2,4,3,6,0,47,25,597_137113_36955_664_9822_11678_568_3536_136400_14623_12279_9488_169_11969_198185_70435_679_10223_12149_10890_10999_242582_11217_218_126186
1893,Casey Affleck,2,5,3,1,2,3,47,22,157336_163_161_59108_298_300673_77174_2770_4512_164457_577_146198_25166_14033_37414_2105_489_1956_15256_41730_7301_2255
9779,Morris Chestnut,2,2,5,4,1,3,47,21,11128_3512_4421_109431_336004_21972_9042_59859_11237_10167_13680_146304_10743_25462_158011_16162_16428_59930_650_20322_14834
11155,Thomas Jane,2,4,4,2,2,1,47,18,22538_754_6171_8914_11812_334_7220_2057_44857_4995_319910_5876_256092_80271_244316_133575_34941_257087
9781,Nia Long,1,2,6,3,2,0,47,18,11565_8849_9600_10307_11637_9963_146304_342521_27322_16162_14181_19489_29461_22314_650_10634_66025_22597
207,Tom Wilkinson,2,1,4,4,5,4,47,30,57201_272_56292_2024_40805_2253_16558_10586_11439_11469_9311_22267_239573_120467_1934_60309_4566_273895_48289_38_256962_8643_13809_4584_9026_39780_3635_74534_9427_1999
5538,Ray Winstone,2,4,5,0,2,3,47,22,217_411_44826_58595_2310_44896_86834_257088_1422_2289_8676_12201_266396_10955_16608_14778_17577_62255_116613_11826_309503_241766
2632,Chris Rock,2,5,3,2,1,2,47,26,10527_5559_80321_944_10661_644_9291_109418_953_38365_3132_12610_11066_9099_76494_9776_16300_10480_2294_96_15644_14434_284296_1832_10615_1430
